city,district,neighborhood,room,living-room,area,age,floor,price
denizli,tavas,orta,2,1,100,39,6,65
denizli,pamukkale,yunusemre,1,1,45,10,1,90
denizli,pamukkale,asmalievler,1,1,45,5,1,85
denizli,pamukkale,siteler,4,1,190,15,0,250
denizli,pamukkale,asmalievler,1,1,45,3,3,90
denizli,pamukkale,zeytinkoy,1,1,45,5,0,70
denizli,pamukkale,asmalievler,1,1,45,5,2,70
denizli,pamukkale,asmalievler,1,1,45,5,1,65
denizli,pamukkale,zeytinkoy,1,1,45,5,7,75
denizli,pamukkale,mehmetcik,2,1,130,15,3,150
denizli,pamukkale,siteler,2,1,60,15,7,120
denizli,pamukkale,siteler,1,1,45,5,2,120
usak,esme,istasyon,4,1,195,15,2,200
usak,merkez,aybey,1,1,55,7,3,80
usak,merkez,unalan,1,1,65,1,3,165
usak,merkez,dikilitas,2,1,120,30,0,60
usak,merkez,kemaloz,3,10,183,3,11,200
usak,merkez,aybey,2,1,85,10,3,100
usak,merkez,unalan,1,1,45,7,1,100
usak,merkez,kemaloz,3,1,140,35,3,150
usak,merkez,fevzi_cakmak,1,1,65,0,5,150
usak,merkez,unalan,2,1,45,8,3,85
usak,merkez,ataturk,2,1,60,0,3,105
usak,merkez,dikilitas,1,1,50,13,6,110
usak,merkez,islice,3,1,120,25,4,130
usak,merkez,unalan,2,1,75,5,4,125
usak,merkez,fatih,3,1,150,10,2,1875
usak,merkez,aybey,2,2,80,5,3,100
usak,merkez,aybey,2,0,55,10,3,110
usak,merkez,aybey,3,1,150,5,7,200
usak,merkez,dikilitas,2,1,120,20,2,100
usak,merkez,cumhuriyet,3,1,180,8,3,190
usak,merkez,kemaloz,3,1,150,0,2,150
usak,merkez,fevzi_cakmak,1,1,50,6,1,75
usak,merkez,ataturk,1,1,55,5,3,75
usak,merkez,fatih,2,1,105,5,3,130
usak,merkez,islice,1,1,50,7,2,75
usak,merkez,unalan,1,1,55,7,3,80
usak,merkez,kemaloz,5,2,220,20,6,150
usak,merkez,unalan,2,1,65,8,1,90
usak,merkez,unalan,1,1,54,3,1,120
usak,merkez,isik,2,0,57,5,2,80
usak,merkez,unalan,1,1,50,8,3,80
usak,merkez,ataturk,2,1,105,1,5,150
usak,merkez,unalan,1,1,50,4,2,85
usak,merkez,unalan,1,1,55,0,3,85
usak,merkez,kurtulus,2,1,50,6,7,70
usak,merkez,unalan,1,1,45,5,3,80
usak,merkez,kurtulus,1,1,55,30,3,85
usak,merkez,fatih,3,1,175,7,1,150
usak,merkez,unalan,2,1,58,5,2,90
usak,merkez,unalan,2,1,65,7,3,125
usak,merkez,unalan,3,1,130,15,2,120
usak,merkez,kemaloz,3,1,148,20,6,1225
usak,merkez,unalan,2,0,68,6,1,130
usak,merkez,kemaloz,2,1,75,6,2,975
usak,merkez,unalan,1,1,40,6,2,55
mugla,milas,cumhuriyet,3,1,130,2,1,28000
mugla,marmaris,orhaniye,2,1,95,5,1,22000
mugla,mentese,bayir,2,1,105,0,1,18500
mugla,milas,ismet_pasa,3,1,135,13,3,28000
mugla,bodrum,akyarlar,1,1,62,23,3,35000
mugla,marmaris,kemeralti,2,1,110,25,3,80000
mugla,mentese,kotekli,2,1,60,12,2,20000
mugla,kavaklidere,mentese,2,1,230,0,0,12500
mugla,milas,oren,2,1,110,10,0,50000
mugla,bodrum,gundogan,3,1,250,10,0,100000
mugla,fethiye,akarca,2,1,90,11,2,35000
mugla,bodrum,turkbuku,2,1,110,10,5,550000
mugla,fethiye,foca,3,1,140,1,2,40000
mugla,fethiye,tasyaka,2,1,85,17,1,30000
mugla,mentese,emirbeyazit,3,1,160,21,3,45000
mugla,bodrum,peksimet,2,1,105,14,0,300000
mugla,mentese,emirbeyazit,1,1,50,15,3,25000
mugla,seydikemer,karadere,5,1,190,7,0,30000
mugla,bodrum,turkbuku,2,1,110,10,1,550000
mugla,fethiye,tasyaka,1,1,72,4,3,30000
mugla,mentese,muslihittin,2,1,110,12,1,33000
mugla,fethiye,inlice,1,1,60,4,0,17000
mugla,mentese,kotekli,2,1,60,5,2,16000
mugla,bodrum,gundogan,3,1,250,10,0,195000
mugla,bodrum,yenikoy,2,1,200,12,0,120000
mugla,marmaris,kemeralti,2,1,110,25,3,80000
mugla,bodrum,eskicesme,3,1,140,25,3,40000
mugla,ortaca,cumhuriyet,2,1,78,6,2,15000
mugla,mentese,dugerek,4,1,200,10,0,45000
mugla,milas,gulluk,2,1,150,15,0,50000
mugla,bodrum,turkbuku,3,1,80,25,2,100000
mugla,mentese,muslihittin,2,1,90,25,6,20000
mugla,bodrum,eskicesme,1,1,65,15,0,25000
mugla,milas,bogazici,3,1,175,1,0,250000
mugla,seydikemer,gerisburnu,2,1,75,3,0,11000
mugla,fethiye,oludeniz,1,1,50,15,0,15000
mugla,bodrum,yahsi,2,1,225,21,0,150000
mugla,bodrum,yokusbasi,4,1,130,15,0,150000
mugla,fethiye,camkoy,6,1,250,4,3,35000
mugla,mentese,kotekli,2,1,80,15,3,20000
mugla,bodrum,konacik,2,1,75,6,0,30000
mugla,bodrum,eskicesme,2,1,85,15,0,45000
mugla,bodrum,turgutreis,4,1,150,15,0,47500
mugla,bodrum,turgutreis,3,1,150,13,0,60000
mugla,marmaris,icmeler,3,1,245,14,2,60000
mugla,bodrum,bahcelievler,2,1,85,16,0,35000
mugla,ortaca,bahcelievler,3,1,145,15,3,15000
mugla,milas,dorttepe,2,1,80,10,2,20000
mugla,bodrum,akyarlar,4,0,200,2,0,300000
mugla,fethiye,pazaryeri,3,1,140,0,3,30000
mugla,mentese,muslihittin,2,1,120,15,2,27000
mugla,mentese,emirbeyazit,2,1,110,30,2,23000
mugla,bodrum,eskicesme,1,1,60,7,2,29000
mugla,mentese,mustakbey,3,1,135,30,3,22000
mugla,bodrum,geris,2,1,75,8,0,50000
mugla,ortaca,beskopru,1,1,70,2,3,16000
mugla,bodrum,gumusluk,3,1,150,4,0,150000
mugla,ortaca,bahcelievler,3,1,180,10,0,21000
mugla,ortaca,guzelyurt,3,1,120,28,0,18000
mugla,mentese,bayir,3,1,140,3,6,21000
mugla,mentese,orhaniye,3,1,140,25,6,30000
mugla,bodrum,akyarlar,2,1,125,25,0,35000
mugla,datca,iskele,1,1,55,0,2,25000
mugla,bodrum,yalikavak,3,1,170,4,0,60000
mugla,milas,becin,1,1,100,20,7,17000
mugla,bodrum,kucukbuk,2,1,95,25,0,160000
mugla,marmaris,armutalan,4,1,220,16,3,45000
mugla,koycegiz,ekincik,2,1,100,0,0,35000
mugla,seydikemer,kadikoy,2,1,215,0,0,48000
mugla,bodrum,koyunbaba,3,1,220,5,0,55000
mugla,bodrum,bitez,6,2,500,7,0,160000
mugla,bodrum,konacik,1,1,85,10,2,42500
mugla,fethiye,ciftlik,2,1,110,20,3,25000
mugla,milas,haciabti,4,1,200,15,2,20000
mugla,ula,citlik,1,1,75,3,2,25000
mugla,bodrum,golbasi,2,1,105,4,3,30000
mugla,marmaris,turunc,2,1,71,4,0,22500
mugla,bodrum,dirmil,4,1,380,28,0,580000
mugla,dalaman,karacali,2,1,110,0,2,18000
mugla,mentese,dugerek,2,1,95,2,1,25000
mugla,mentese,bayir,3,1,97,0,0,21000
mugla,seydikemer,cumhuriyet,3,1,80,2,3,15000
mugla,dalaman,altintas,3,1,183,1,3,28000
mugla,bodrum,gundogan,4,1,220,0,0,60000
mugla,bodrum,umurca,4,1,180,25,0,80000
mugla,bodrum,yalikavak,3,1,180,16,1,125000
mugla,bodrum,bahcelievler,3,1,160,4,0,70000
mugla,bodrum,ciftlik,2,1,85,5,0,42500
mugla,bodrum,geris,2,1,110,24,0,125000
mugla,fethiye,patlangic,1,1,55,0,1,25000
mugla,datca,iskele,1,1,55,0,0,25000
mugla,bodrum,dirmil,3,1,220,24,0,50000
mugla,milas,gulluk,2,1,85,15,2,25000
mugla,ortaca,terzialiler,1,1,60,1,1,18000
mugla,bodrum,bahcelievler,3,1,110,3,0,55000
mugla,marmaris,turunc,2,1,140,30,0,450000
mugla,milas,cumhuriyet,5,1,270,20,0,30000
mugla,marmaris,beldibi,4,1,160,25,0,45000
mugla,dalaman,hurriyet,2,1,90,0,3,22000
mugla,bodrum,muskebi,1,1,60,1,6,35000
mugla,mentese,karsiyaka,3,1,200,20,0,32000
mugla,milas,oren,2,1,115,5,1,26000
mugla,bodrum,golkoy,3,1,140,16,0,45000
mugla,bodrum,bitez,2,1,90,1,0,75000
mugla,marmaris,icmeler,2,1,130,30,7,28000
mugla,bodrum,tepecik,2,1,110,28,2,50000
mugla,mentese,kotekli,1,1,50,1,0,22500
mugla,bodrum,farilya,4,1,190,5,0,165000
mugla,bodrum,karabag,2,1,70,16,2,25000
mugla,fethiye,akarca,3,1,140,21,2,25000
mugla,bodrum,akyarlar,4,1,250,10,0,350000
mugla,milas,ahmet_cavus_hayitli,1,1,80,26,0,20000
mugla,koycegiz,pinar,3,1,120,31,0,20000
mugla,fethiye,karagozler,1,1,100,17,1,22500
mugla,bodrum,turkkuyusu,2,1,110,2,0,45000
mugla,bodrum,turkbuku,2,1,90,10,6,60000
mugla,marmaris,turunc,2,1,120,10,0,420000
mugla,bodrum,torba,3,1,180,15,0,70000
mugla,bodrum,bitez,1,1,70,2,6,60000
mugla,milas,oren,3,1,125,5,0,30000
mugla,koycegiz,toparlar,3,1,130,15,2,18000
mugla,bodrum,dirmil,4,1,350,28,0,480000
mugla,bodrum,cirkan,2,1,80,16,2,25000
mugla,fethiye,foca,2,1,90,11,2,25000
mugla,bodrum,cumhuriyet,3,1,120,16,6,40000
mugla,bodrum,geris,4,1,200,0,0,80000
mugla,marmaris,turunc,5,1,210,20,1,400000
mugla,bodrum,bitez,2,1,85,16,2,40000
mugla,bodrum,turgutreis,2,1,80,3,0,45000
mugla,milas,gulluk,2,1,85,15,0,25000
mugla,bodrum,gumusluk,3,1,110,2,2,40000
mugla,bodrum,yahsi,2,1,250,1,0,200000
mugla,ortaca,ataturk,2,1,145,10,1,22000
mugla,bodrum,kumkoy,2,1,100,5,2,17500
mugla,fethiye,yesiluzumlu,3,1,160,10,0,33000
mugla,dalaman,sogutluyurt,2,1,160,16,1,15000
mugla,fethiye,foca,3,1,130,8,0,37500
mugla,marmaris,orhaniye,1,1,44,2,0,20000
mugla,milas,haci_ilyas,2,1,100,27,2,17000
mugla,datca,iskele,1,1,55,1,3,2000
mugla,bodrum,turkbuku,2,1,135,1,0,55000
mugla,dalaman,hurriyet,2,1,90,4,0,20000
mugla,mentese,kotekli,1,1,50,8,1,16000
mugla,bodrum,koyunbaba,4,1,200,0,0,120000
mugla,marmaris,turunc,4,1,260,3,0,15750
mugla,mentese,emirbeyazit,1,1,50,10,3,21000
mugla,bodrum,kucukbuk,1,1,60,15,0,24500
mugla,bodrum,cirkan,2,1,110,15,0,65000
mugla,mentese,bayir,2,1,140,4,1,24000
mugla,mentese,gulagzi,4,1,500,15,0,45000
mugla,fethiye,karagedik,6,1,260,0,0,55000
mugla,ula,citlik,3,1,140,3,0,60000
mugla,fethiye,foca,3,1,130,9,2,25000
mugla,ortaca,karaburun,2,1,60,1,1,16000
mugla,fethiye,patlangic,3,1,150,20,3,25000
mugla,fethiye,gocek,5,1,250,1,0,65000
mugla,mentese,yenikoy,1,1,50,0,2,22000
mugla,marmaris,tepe,3,1,120,21,2,30000
mugla,mentese,muslihittin,3,1,115,20,3,25000
mugla,fethiye,babatasi,2,1,110,25,2,25000
mugla,mentese,yenikoy,1,1,45,2,2,21000
mugla,marmaris,turunc,3,1,170,18,0,7250
mugla,bodrum,dirmil,3,1,300,7,0,1100000
mugla,mentese,kotekli,3,1,120,20,4,22000
mugla,bodrum,golkoy,3,1,120,7,0,70000
mugla,ula,armutcuk,3,1,155,18,3,21000
mugla,seydikemer,gerisburnu,3,1,130,0,2,13500
mugla,marmaris,kemeralti,2,1,110,28,2,45000
mugla,mentese,kotekli,1,1,32,7,1,16000
mugla,fethiye,gokceovacik,3,1,130,4,1,25000
mugla,datca,iskele,1,1,85,7,3,25000
mugla,fethiye,foca,1,1,70,6,3,18500
mugla,bodrum,yenikoy,2,1,85,15,2,45000
mugla,mentese,dogan,4,1,150,3,2,22000
mugla,bodrum,yokusbasi,5,1,190,10,0,110000
mugla,bodrum,cirkan,2,1,85,8,0,45000
mugla,mentese,kotekli,2,1,60,8,3,29000
mugla,marmaris,armutalan,4,1,150,26,0,35000
mugla,fethiye,yaniklar,2,1,135,1,0,45000
mugla,ortaca,yerbelen,2,1,80,0,2,15000
mugla,bodrum,akyarlar,2,1,100,10,0,150000
mugla,bodrum,gumusluk,3,1,135,13,0,70000
mugla,milas,bogazici,2,1,120,20,0,75000
mugla,dalaman,hurriyet,1,1,60,4,3,18000
mugla,fethiye,yeni,3,1,190,5,0,60000
mugla,bodrum,yalikavak,2,1,90,15,0,50000
mugla,koycegiz,toparlar,4,1,208,3,0,44000
mugla,bodrum,akyarlar,1,1,60,5,0,40000
mugla,dalaman,merkez,2,1,110,13,3,15000
mugla,fethiye,karagedik,4,1,250,0,0,42000
mugla,ortaca,ataturk,2,1,110,30,0,13000
mugla,bodrum,karaova,3,1,110,4,6,20000
mugla,bodrum,torba,3,1,180,12,0,105000
mugla,milas,bogazici,2,1,95,8,0,22750
mugla,dalaman,merkez,1,1,74,0,3,13500
mugla,fethiye,yeni,2,1,112,10,1,25000
mugla,mentese,emirbeyazit,3,1,160,12,3,40000
mugla,ortaca,dalyan,2,1,80,20,0,20000
mugla,bodrum,dirmil,3,2,300,10,0,75000
mugla,bodrum,yalikavak,3,2,240,7,0,50000
mugla,mentese,emirbeyazit,3,1,115,38,2,38000
mugla,bodrum,bitez,4,1,450,8,0,400000
mugla,yatagan,akgedik,2,1,105,30,0,13000
mugla,bodrum,turkbuku,4,1,140,26,0,60000
mugla,bodrum,akyarlar,2,1,100,15,3,27000
mugla,bodrum,gundogan,6,2,450,3,0,500000
mugla,bodrum,kumbahce,2,1,105,10,0,125000
mugla,bodrum,yalikavak,3,1,160,12,0,350000
mugla,bodrum,eskicesme,4,1,500,10,0,185000
mugla,datca,iskele,2,1,70,5,3,35000
mugla,bodrum,geris,2,1,149,3,6,220000
mugla,bodrum,turkbuku,4,1,210,20,0,55000
mugla,dalaman,sogutluyurt,1,1,65,2,2,16000
mugla,datca,resadiye,2,1,80,3,2,22000
mugla,fethiye,patlangic,2,1,140,9,3,20000
mugla,mentese,orhaniye,2,1,95,40,0,21000
mugla,bodrum,yalikavak,2,1,100,2,0,185000
mugla,bodrum,turkbuku,3,2,200,20,0,1250000
mugla,mentese,emirbeyazit,2,1,100,31,1,21000
mugla,fethiye,karaculha,3,1,90,16,3,15000
mugla,koycegiz,yeni,1,1,58,2,0,15000
mugla,milas,kiyikislacik,1,1,60,10,0,50000
mugla,bodrum,gundogan,2,1,110,15,1,150000
mugla,fethiye,tuzla,2,1,100,20,6,20000
mugla,fethiye,patlangic,3,1,110,0,2,30000
mugla,fethiye,tasyaka,4,1,220,13,6,35000
mugla,mentese,yenikoy,3,2,155,2,0,58000
mugla,marmaris,tepe,2,1,120,16,2,40000
mugla,dalaman,ege,1,1,55,0,1,13500
mugla,ortaca,kemaliye,3,1,152,2,0,50000
mugla,fethiye,tuzla,3,1,140,16,3,30000
mugla,milas,cumhuriyet,3,1,140,10,3,35000
mugla,fethiye,oludeniz,2,1,95,10,1,20000
mugla,fethiye,karaculha,2,1,124,0,1,13000
mugla,bodrum,akyarlar,3,1,200,20,0,100000
mugla,bodrum,karaova,2,1,80,20,0,15000
mugla,bodrum,yokusbasi,3,1,150,16,6,45000
mugla,mentese,orhaniye,2,1,65,7,1,25000
mugla,bodrum,golkoy,2,1,65,15,2,50000
mugla,koycegiz,yeni,3,1,150,0,0,42000
mugla,bodrum,turkbuku,4,1,180,20,0,360000
mugla,ortaca,karaburun,1,1,65,8,1,21000
mugla,mentese,karamehmet,3,1,140,20,1,25000
mugla,bodrum,akcaalan,4,1,175,2,0,60000
mugla,mentese,orhaniye,3,1,170,2,4,55000
mugla,bodrum,konacik,3,1,1000,8,0,175000
mugla,ortaca,terzialiler,1,1,60,1,2,20000
mugla,bodrum,turkbuku,3,1,337,20,0,350000
mugla,ortaca,karaburun,1,0,60,1,1,10000
mugla,mentese,gulagzi,3,1,138,25,0,30000
mugla,fethiye,foca,1,1,55,15,2,40000
mugla,fethiye,foca,2,1,110,17,0,25000
mugla,fethiye,yesiluzumlu,3,1,180,1,0,37000
mugla,fethiye,patlangic,2,1,110,5,3,25000
mugla,marmaris,kemeralti,2,1,110,25,0,45000
mugla,mentese,kotekli,2,1,110,6,4,25000
mugla,mentese,karsiyaka,1,1,65,1,0,12000
mugla,bodrum,koyunbaba,2,1,160,5,0,130000
mugla,mentese,emirbeyazit,1,1,60,0,0,15000
mugla,bodrum,kumbahce,2,1,75,13,6,37500
mugla,bodrum,gumusluk,3,1,300,10,0,350000
mugla,bodrum,torba,1,1,50,25,2,26000
mugla,ortaca,bahcelievler,2,1,110,0,6,16000
mugla,ortaca,cumhuriyet,1,1,60,3,2,13000
mugla,milas,ahmet_cavus_hayitli,4,1,180,16,4,30000
mugla,milas,gulluk,2,1,85,15,0,27500
mugla,fethiye,kayakoy,3,1,95,7,0,45000
mugla,milas,bozalan,5,2,150,15,0,50000
mugla,bodrum,akyarlar,2,1,147,16,6,45000
mugla,milas,gulluk,3,1,140,15,3,50000
mugla,bodrum,islamhaneleri,3,2,200,28,0,100000
mugla,fethiye,camkoy,3,1,145,3,6,25000
mugla,ula,gokova,3,1,135,1,0,50000
mugla,mentese,kotekli,3,1,155,15,3,26500
mugla,dalaman,serefler,1,1,60,3,1,16000
mugla,bodrum,turgutreis,3,1,125,4,2,70000
mugla,bodrum,golkoy,2,1,90,0,2,475000
mugla,bodrum,gundogan,4,1,150,20,0,350000
mugla,seydikemer,karadere,5,1,190,7,0,30000
mugla,bodrum,koyunbaba,3,1,85,30,0,170000
mugla,bodrum,torba,5,2,500,8,0,100000
mugla,ortaca,cumhuriyet,1,1,60,6,1,15000
mugla,bodrum,yalikavak,2,1,90,10,0,90000
mugla,fethiye,foca,2,1,90,10,0,35000
mugla,fethiye,karagedik,1,1,70,3,0,40000
mugla,bodrum,muskebi,3,1,155,20,0,43000
mugla,bodrum,koyunbaba,3,1,150,15,0,65000
mugla,bodrum,turgutreis,2,1,105,3,2,45000
mugla,milas,oren,1,1,70,1,0,22000
mugla,bodrum,kumbahce,2,1,50,25,2,110000
mugla,bodrum,umurca,2,1,95,10,2,110000
mugla,fethiye,foca,2,1,120,4,2,25000
mugla,ula,akyaka,3,1,160,15,2,36000
mugla,koycegiz,toparlar,1,1,90,5,0,25000
mugla,fethiye,karaculha,3,1,140,25,1,16500
mugla,fethiye,pazaryeri,1,1,55,5,3,15000
mugla,mentese,bayir,2,1,92,2,-3,18000
mugla,koycegiz,yeni,3,1,170,15,2,23000
mugla,ortaca,cumhuriyet,3,1,125,3,1,28000
mugla,fethiye,tuzla,3,1,140,20,6,25000
mugla,fethiye,camkoy,4,1,130,1,6,20000
mugla,bodrum,kizilagac,3,1,140,4,0,85000
mugla,milas,bogazici,2,1,125,5,1,45000
mugla,bodrum,dirmil,4,1,500,18,0,300000
mugla,marmaris,hisaronu,2,1,85,0,1,25000
mugla,seydikemer,gerisburnu,3,1,130,0,7,15000
mugla,milas,burgaz,3,1,130,15,3,11000
mugla,bodrum,turkbuku,2,1,90,11,0,42000
mugla,milas,beyciler,5,2,250,2,0,85000
mugla,milas,ismet_pasa,2,1,80,22,0,25000
mugla,mentese,muslihittin,2,1,80,24,0,15500
mugla,bodrum,bitez,2,1,90,2,0,33000
mugla,datca,iskele,2,1,90,12,1,30000
mugla,marmaris,selimiye,2,1,90,0,6,25000
mugla,mentese,yenikoy,1,1,60,2,1,15000
mugla,fethiye,patlangic,2,1,100,11,0,30000
mugla,fethiye,camkoy,3,1,120,15,1,18500
mugla,bodrum,turkbuku,3,1,150,19,0,60000
mugla,bodrum,yalikavak,2,1,70,15,6,50000
mugla,bodrum,turgutreis,2,1,105,3,2,45000
mugla,ortaca,guzelyurt,2,1,140,10,3,15000
mugla,milas,gulluk,3,1,140,15,0,30000
mugla,milas,ismet_pasa,2,1,100,5,2,22000
mugla,milas,ismet_pasa,1,1,80,22,0,22000
mugla,mentese,kotekli,2,1,60,4,4,25000
mugla,bodrum,farilya,2,1,90,5,1,27500
mugla,fethiye,cumhuriyet,1,1,55,5,3,22000
mugla,marmaris,orhaniye,3,1,96,6,2,25000
mugla,dalaman,karacali,2,1,100,0,2,21000
mugla,mentese,yenice,4,1,1000,0,0,60000
mugla,bodrum,karabag,3,1,110,6,2,55000
mugla,bodrum,yalikavak,2,1,90,15,3,200000
mugla,ula,akyaka,2,1,76,29,6,25000
mugla,fethiye,tasyaka,3,1,150,10,7,27000
mugla,bodrum,yenikoy,4,1,170,0,0,90000
mugla,bodrum,gundogan,4,1,150,15,0,750000
mugla,bodrum,gundogan,2,1,105,14,0,33000
mugla,bodrum,gumbet,1,1,50,15,0,22000
mugla,bodrum,gumusluk,1,1,70,2,0,25000
mugla,mentese,orhaniye,1,1,55,5,2,20000
mugla,fethiye,tuzla,2,1,160,12,6,27000
mugla,marmaris,turunc,2,1,90,20,1,300000
mugla,bodrum,turkbuku,1,1,85,10,3,30000
mugla,ula,gokova,3,1,93,1,0,32000
mugla,bodrum,islamhaneleri,2,1,90,25,0,35000
mugla,bodrum,eskicesme,1,1,50,15,0,29000
mugla,mentese,bayir,3,1,135,0,1,25000
mugla,fethiye,karagozler,2,1,130,25,0,28000
mugla,bodrum,yenikoy_karaova,2,1,90,2,6,18000
mugla,bodrum,dirmil,2,1,100,1,0,55000
mugla,bodrum,bahcelievler,3,1,160,0,0,70000
mugla,milas,gulluk,2,1,80,17,1,25000
mugla,datca,mesudiye,2,1,113,4,0,50000
mugla,bodrum,golkoy,2,1,110,2,2,150000
mugla,milas,becin,1,1,50,16,1,18000
mugla,marmaris,orhaniye,2,1,86,0,1,20000
mugla,ortaca,guzelyurt,3,1,100,0,0,37000
mugla,marmaris,sariana,1,1,36,30,2,17000
mugla,ortaca,karaburun,2,1,110,0,6,20000
mugla,bodrum,turkbuku,2,1,120,20,0,35000
mugla,milas,turkevleri,2,1,85,1,2,25000
mugla,bodrum,yahsi,1,1,60,30,-1,150000
mugla,fethiye,camkoy,3,1,160,15,3,25000
mugla,fethiye,patlangic,2,1,100,11,2,20000
mugla,bodrum,turkbuku,1,1,65,5,1,20000
mugla,datca,emecik,1,1,55,1,1,2500
mugla,fethiye,tuzla,2,1,95,20,1,18000
mugla,bodrum,geris,2,1,120,1,0,100000
mugla,fethiye,inlice,1,1,65,4,0,18000
mugla,fethiye,kesikkapi,3,1,130,14,1,34000
mugla,bodrum,turgutreis,3,1,170,14,0,60000
mugla,ortaca,cayli,2,1,100,15,7,20000
mugla,mentese,kotekli,2,1,60,10,2,20000
mugla,bodrum,bahcelievler,3,1,160,0,0,70000
mugla,milas,ismet_pasa,3,1,125,25,3,25000
mugla,bodrum,kumbahce,2,1,85,9,6,55000
mugla,ortaca,terzialiler,3,1,135,15,2,16000
mugla,fethiye,karaculha,2,1,150,1,0,550000
mugla,fethiye,foca,3,1,135,4,2,35000
mugla,fethiye,eldirek,3,1,225,1,0,40000
mugla,ortaca,karaburun,2,1,90,3,1,15500
mugla,milas,bogazici,2,1,120,20,0,36000
mugla,bodrum,yahsi,2,1,92,4,0,52000
mugla,bodrum,bitez,1,1,65,5,0,50000
mugla,dalaman,altintas,1,1,60,2,3,15000
mugla,fethiye,yaniklar,2,1,110,0,0,35000
mugla,bodrum,eskicesme,1,2,90,4,0,50000
mugla,datca,iskele,1,1,70,0,0,23500
mugla,fethiye,menteseoglu,1,1,70,15,7,14500
mugla,marmaris,orhaniye,3,1,100,15,0,25000
mugla,milas,meselik,2,1,500,10,0,16000
mugla,marmaris,kemeralti,2,1,95,26,3,35000
mugla,bodrum,turgutreis,3,1,120,4,0,75000
mugla,bodrum,gumusluk,2,1,130,7,2,100000
mugla,bodrum,peksimet,1,1,65,5,0,7000
mugla,milas,dorttepe,2,1,85,3,0,30000
mugla,dalaman,merkez,1,1,70,0,3,17000
mugla,bodrum,gundogan,2,1,85,15,6,160000
mugla,bodrum,islamhaneleri,3,1,100,20,1,80000
mugla,fethiye,patlangic,2,1,95,12,1,18000
mugla,bodrum,karaova,3,1,100,2,3,25000
mugla,bodrum,geris,2,1,85,10,3,180000
mugla,bodrum,torba,2,1,90,20,6,95000
mugla,bodrum,peksimet,2,1,90,15,3,22000
mugla,bodrum,geris,3,1,150,10,0,70000
mugla,bodrum,koyunbaba,3,1,200,9,0,65000
mugla,koycegiz,toparlar,1,1,66,0,0,27000
mugla,bodrum,bahcelievler,3,1,135,1,0,95000
mugla,milas,bogazici,4,1,400,5,0,200000
mugla,milas,burgaz,3,1,111,17,2,10000
mugla,ula,citlik,2,1,140,11,-2,23000
mugla,milas,ahmet_cavus_hayitli,2,1,105,7,1,30000
mugla,seydikemer,menekse,3,1,120,0,2,27000
mugla,fethiye,cumhuriyet,2,1,85,5,2,25000
mugla,mentese,kotekli,2,1,65,9,4,28500
mugla,bodrum,yalikavak,1,1,60,10,0,35000
mugla,bodrum,muskebi,3,1,95,9,2,55000
mugla,bodrum,cirkan,1,1,85,16,3,40000
mugla,ula,kizilyaka,4,1,120,20,0,16000
mugla,fethiye,patlangic,2,1,135,19,6,22500
mugla,koycegiz,hamitkoy,2,1,100,15,0,13000
mugla,bodrum,peksimet,2,1,130,5,0,180000
mugla,dalaman,altintas,2,1,95,0,3,20000
mugla,bodrum,gumbet,2,1,115,12,2,110000
mugla,mentese,kotekli,3,1,479,25,0,30000
mugla,bodrum,kumbahce,4,1,200,18,0,85000
mugla,dalaman,hurriyet,2,1,110,3,3,23500
mugla,marmaris,orhaniye,2,1,75,0,0,45000
mugla,bodrum,bahcelievler,3,1,110,3,2,50000
mugla,ortaca,karaburun,1,1,70,1,1,12500
mugla,fethiye,ciftlik,5,1,270,10,0,60000
mugla,fethiye,cumhuriyet,2,1,100,5,2,35000
mugla,mentese,kotekli,2,1,70,6,3,35000
mugla,mentese,dogan,4,1,150,3,2,26000
mugla,fethiye,karaculha,1,1,75,15,0,15000
mugla,dalaman,altintas,1,1,56,2,-3,10000
mugla,mentese,emirbeyazit,2,1,110,25,3,20000
mugla,bodrum,eskicesme,1,1,60,15,0,29000
mugla,yatagan,akyol,2,1,100,0,1,20000
mugla,milas,meselik,1,1,65,10,6,17500
mugla,bodrum,akyarlar,2,1,110,0,0,50000
mugla,fethiye,karaculha,3,1,178,6,2,17000
mugla,bodrum,turgutreis,4,1,210,3,0,100000
mugla,dalaman,altintas,2,1,75,5,1,17000
mugla,bodrum,turgutreis,3,1,245,4,0,75000
mugla,bodrum,kizilagac,4,1,280,1,0,85000
mugla,mentese,kotekli,2,1,55,9,2,17000
mugla,bodrum,bahcelievler,3,1,160,7,0,90000
mugla,bodrum,koyunbaba,1,1,66,18,0,22500
mugla,bodrum,farilya,2,1,110,3,0,60000
mugla,bodrum,gundogan,3,1,200,30,0,250000
mugla,mentese,orhaniye,1,1,55,5,0,20000
mugla,mentese,gulagzi,3,1,200,1,0,65000
mugla,koycegiz,toparlar,2,2,130,10,0,23500
mugla,bodrum,eskicesme,1,1,60,8,2,28000
mugla,bodrum,tepecik,1,1,72,10,2,29750
mugla,fethiye,tasyaka,2,1,105,8,1,20000
mugla,fethiye,gocek,1,1,75,15,1,25000
mugla,koycegiz,gelisim,2,1,130,11,3,20000
mugla,ula,gokova,2,1,108,0,0,50000
mugla,marmaris,tepe,1,1,47,22,3,22000
mugla,milas,emek,1,1,60,3,2,15000
mugla,bodrum,umurca,2,1,110,5,0,45000
